Sample_ID,Area median,Area sd,Area skew,Perimeter median,Perimeter sd,Perimeter skew,Eccentricity median,Eccentricity sd,Eccentricity skew,Solidity median,Solidity sd,Solidity skew,Aspect.Ratio median,Aspect.Ratio sd,Aspect.Ratio skew,Intensity.Mean median,Intensity.Mean sd,Intensity.Mean skew,Intensity.Median median,Intensity.Median sd,Intensity.Median skew,Intensity.SD median,Intensity.SD sd,Intensity.SD skew,Intensity.Max median,Intensity.Max sd,Intensity.Max skew,Intensity.Min median,Intensity.Min sd,Intensity.Min skew,Intensity.Skew median,Intensity.Skew sd,Intensity.Skew skew,Texture.Contrast.Mean median,Texture.Contrast.Mean sd,Texture.Contrast.Mean skew,Texture.Contrast.Median median,Texture.Contrast.Median sd,Texture.Contrast.Median skew,Texture.Contrast.SD median,Texture.Contrast.SD sd,Texture.Contrast.SD skew,Texture.Contrast.Max median,Texture.Contrast.Max sd,Texture.Contrast.Max skew,Texture.Contrast.Min median,Texture.Contrast.Min sd,Texture.Contrast.Min skew,Texture.Homogeneity.Mean median,Texture.Homogeneity.Mean sd,Texture.Homogeneity.Mean skew,Texture.Homogeneity.Median median,Texture.Homogeneity.Median sd,Texture.Homogeneity.Median skew,Texture.Homogeneity.SD median,Texture.Homogeneity.SD sd,Texture.Homogeneity.SD skew,Texture.Homogeneity.Max median,Texture.Homogeneity.Max sd,Texture.Homogeneity.Max skew,Texture.Homogeneity.Min median,Texture.Homogeneity.Min sd,Texture.Homogeneity.Min skew,Texture.Energy.Mean median,Texture.Energy.Mean sd,Texture.Energy.Mean skew,Texture.Energy.Median median,Texture.Energy.Median sd,Texture.Energy.Median skew,Texture.Energy.SD median,Texture.Energy.SD sd,Texture.Energy.SD skew,Texture.Energy.Max median,Texture.Energy.Max sd,Texture.Energy.Max skew,Texture.Energy.Min median,Texture.Energy.Min sd,Texture.Energy.Min skew,Texture.Correlation.Mean median,Texture.Correlation.Mean sd,Texture.Correlation.Mean skew,Texture.Correlation.Median median,Texture.Correlation.Median sd,Texture.Correlation.Median skew,Texture.Correlation.SD median,Texture.Correlation.SD sd,Texture.Correlation.SD skew,Texture.Correlation.Max median,Texture.Correlation.Max sd,Texture.Correlation.Max skew,Texture.Correlation.Min median,Texture.Correlation.Min sd,Texture.Correlation.Min skew,Cell Number
TCGA-75-6203-01A,-0.060217475,-0.157057709,-0.226707563,-0.091004025,-0.076982101,-0.197239298,-0.091217232,0.03189327,0.053135005,0.077567036,-0.062701136,0.079826103,-0.101312934,-0.23099316,-0.163977898,-0.232763574,-0.025743095,0.167673322,-0.245460417,-0.009773467,0.19096743,0.157598183,-0.029610498,-0.111191856,-0.071763781,-0.18976876,0.239623755,-0.29450276,-0.022766567,0.115290837,0.08826209,0.019511102,-0.046366548,-0.241147766,-0.14842129,0.0359035,-0.245527652,-0.14215867,0.035194174,-0.253493102,-0.213924093,-0.139894388,-0.260823432,-0.156101441,-0.008684401,-0.235904998,-0.16212252,0.01153557,0.039618257,-0.017565785,-0.082674233,0.071518102,-0.021168131,-0.054200206,-0.095496153,-0.088440232,-0.167654185,0.003197393,-0.070992854,-0.094952245,0.0107198,-0.016593245,-0.098447539,-0.029718083,-0.035399653,-0.094096539,-0.014420995,-0.043892141,-0.083187591,-0.026204284,-0.131444004,-0.173009546,6.16E-05,-0.08174664,-0.097171419,-0.073593815,-0.045569308,-0.093401547,-0.131506993,-0.144689186,-0.150498693,-0.123489273,-0.17057712,-0.173096415,-0.142394369,-0.20953062,-0.299953885,-0.147523377,-0.204663229,-0.271124005,-0.030449036,-0.144863606,-0.024187927,-0.209420171
TCGA-75-7031-01A,-0.207870383,-0.185285016,-0.164649397,-0.079742002,-0.078396177,-0.111314492,-0.024924307,-0.052203636,0.004320301,-0.179828513,0.014076455,0.101216928,-0.064770588,-0.252038477,-0.291841209,-0.317355363,-0.038933345,-0.013223882,-0.279253707,-0.021987831,-0.011937693,-0.126987869,-0.202816584,0.004399156,-0.462683165,-0.149420132,0.294511436,-0.164804936,-0.105827418,-0.006988152,-0.027979626,-0.0015512,-0.024612393,-0.34123084,-0.291965472,-0.092044204,-0.340551796,-0.292487162,-0.09157806,-0.35488138,-0.282128951,-0.140113039,-0.334670278,-0.292881491,-0.111920964,-0.335943062,-0.271959065,-0.085513412,0.055628203,-0.042769524,-0.080824072,0.08141301,-0.039084307,-0.041005884,0.035048207,-0.053155275,-0.214971999,0.069859039,-0.05209814,-0.105376664,0.04285006,-0.008013128,-0.096253618,0.060966798,-0.04894841,-0.12387023,0.068561172,-0.043277025,-0.087827768,0.088137852,-0.071975782,-0.187151111,0.050549868,-0.007316794,-0.103843941,-0.035893759,-0.006017363,-0.175181073,-0.143797613,-0.218293006,-0.108421318,-0.093842293,-0.203933289,-0.116262519,-0.103258067,-0.113333398,-0.268883246,-0.205427938,-0.213672215,-0.341938503,-0.044050206,-0.15118787,-0.011674756,0.193258057
TCGA-78-7152-01A,-0.212251553,-0.258917033,-0.223201401,-0.20242628,-0.195358385,-0.147864024,0.009686402,-0.058484713,-0.075996064,0.074133211,0.039698631,0.077574782,-0.04109852,-0.294445638,-0.248089917,-0.105387634,-0.095092847,0.112670572,-0.109605146,-0.087518926,0.07985739,-0.032107932,-0.096336481,-0.040414685,0.050981384,-0.160787492,0.240057021,-0.185912646,-0.162435442,0.058466735,-0.108852025,0.022657564,-0.017817632,-0.0242536,-0.123084139,-0.013179311,-0.022039194,-0.127604175,0.010230899,-0.12741361,-0.184513602,-0.162843534,-0.023023143,-0.141910716,-0.045499227,-0.082809839,-0.143355828,-0.00820135,-0.005729321,-0.086072476,-0.047761034,0.035976908,-0.083075397,-0.028721479,0.058205186,-0.112194176,-0.213103651,0.070638236,-0.07253915,0.00263741,-0.06473336,-0.117929537,-0.049037881,0.009962775,-0.101830241,-0.061110201,0.023042987,-0.08216474,-0.000562239,0.036456651,-0.058432666,-0.224428828,0.055355477,-0.071220729,-0.033807934,-0.008231265,-0.09541669,-0.100227088,-0.223922032,-0.134221616,-0.105913336,-0.230881345,-0.134715675,-0.123394275,-0.107639835,-0.258940536,-0.300042835,-0.124373089,-0.190638709,-0.259650976,-0.223229201,-0.137587899,0.012501021,0.099414152
TCGA-78-7153-01A,-0.165265646,-0.25722128,-0.224570146,-0.165895251,-0.198106277,-0.149335794,-0.008867945,-0.017106535,-0.014310339,-0.071311503,0.005704166,0.114209226,-0.047643621,-0.255491224,-0.230060787,-0.15755191,-0.098678004,0.000292447,-0.158965209,-0.059074265,-0.000367573,-0.0370539,-0.133376795,-0.028509102,-0.22612456,-0.184983432,0.289220573,-0.117675169,-0.146958339,0.025171267,-0.024569395,-0.04403651,-0.017707647,-0.177681405,-0.200992546,-0.034819908,-0.180183382,-0.216230236,-0.035279504,-0.180166221,-0.195191827,-0.144876726,-0.177762273,-0.211796711,-0.043318587,-0.179480969,-0.200932108,-0.029403831,-0.027700143,-0.085440968,-0.090943787,-0.007660364,-0.066548022,-0.080376479,0.064739286,-0.109387511,-0.20153964,0.011501899,-0.083913051,-0.099701357,-0.061428186,-0.094825044,-0.086144964,0.005626136,-0.079325946,-0.107105941,-0.015863974,-0.059852937,-0.091524049,0.062283859,-0.079005417,-0.220511573,0.008247594,-0.085716339,-0.104440535,-0.076227296,-0.098032265,-0.108069218,-0.178997845,-0.169948612,-0.109480707,-0.187687702,-0.171958541,-0.141496777,-0.009318252,-0.17030735,-0.320664893,-0.182445262,-0.161029763,-0.289033874,-0.160825098,-0.167275123,-0.014351539,0.246715008
TCGA-78-7161-01A,-0.232083639,-0.233682155,-0.19220464,-0.214610159,-0.1719517,-0.088514096,-0.047800538,-0.045034566,-0.032053966,-0.108308932,0.006867169,0.124525745,-0.097226609,-0.29798648,-0.239124743,-0.126914007,-0.11163894,-0.032147608,-0.114920664,-0.097593039,-0.026692852,0.057971434,-0.108414242,-0.009376829,-0.043108128,-0.173565867,0.241815737,-0.273074261,-0.12422943,0.027227237,-0.075484664,-0.047759311,-0.041269242,-0.070427383,-0.13574721,-0.129379213,-0.077383815,-0.13280211,-0.126370912,-0.113663953,-0.152668227,-0.118330184,-0.098558999,-0.134379727,-0.121946533,-0.056292173,-0.147080839,-0.113359594,-0.075351076,-0.08399779,-0.036445513,-0.066691311,-0.075175638,-0.035629203,0.090163031,-0.087869037,-0.212661886,-0.047807821,-0.083008248,-0.044732343,-0.120521041,-0.093940336,-0.039585389,-0.06944964,-0.095052162,-0.0699007,-0.05024944,-0.06804041,-0.054151275,0.085633731,-0.07784244,-0.204388156,0.016769905,-0.097092178,-0.053608471,-0.11563202,-0.109757337,-0.06284705,-0.197472775,-0.116409824,-0.041412127,-0.201610775,-0.135716322,-0.085005544,-0.102333132,-0.187449056,-0.293331957,-0.153739798,-0.184561554,-0.281119528,-0.19188515,-0.116426809,0.048539766,0.055368985
TCGA-78-7535-01A,-0.228922862,-0.207924282,-0.176892252,-0.188918701,-0.144469808,-0.081245081,0.006023581,-0.023589592,-0.015763111,-0.067776164,0.034473736,0.149840624,-0.035933372,-0.251365223,-0.187206811,-0.074765258,-0.083298859,0.005965127,-0.070881095,-0.074954662,3.05E-05,-0.063295883,-0.041696039,0.038167107,-0.031652209,-0.176947448,0.270326839,-0.078938488,-0.119160511,0.01677834,0.061809332,-0.026246011,-0.013576331,-0.080473489,-0.158200238,-0.044758894,-0.091736378,-0.163821229,-0.053274444,-0.107578908,-0.154052013,-0.138056255,-0.072102546,-0.165874662,-0.075651772,-0.095222161,-0.1428786,-0.039691445,-0.02039698,-0.055659236,-0.048706409,-0.007835703,-0.037400262,-0.024300222,0.083905881,-0.049575213,-0.223976249,0.009609421,-0.047547325,-0.061561407,-0.073698676,-0.037348769,-0.025073375,-0.032247127,-0.058719475,-0.04777084,-0.013827117,-0.03639886,-0.060230557,0.043703304,-0.072618719,-0.245943834,-0.011703331,-0.039927351,-0.050143441,-0.057007315,-0.084005164,-0.061002593,-0.189386391,-0.110269342,-0.079738914,-0.182788864,-0.100105768,-0.15573722,-0.064853497,-0.136008152,-0.359741793,-0.142162962,-0.126473903,-0.158519666,-0.188665247,-0.117247306,0.053262969,0.240279256
TCGA-86-7701-01A,-0.212401836,-0.264722713,-0.255715075,-0.199050627,-0.25013723,-0.188730587,-0.070396728,-0.059407864,0.026237856,-0.061601164,0.03813216,0.120478808,-0.055951878,-0.251352949,-0.22053464,-0.212096977,0.037061413,0.07038243,-0.158606467,0.096184351,0.081267797,0.162654725,-0.117813326,-0.083440235,-0.090480379,-0.189738449,0.269369188,-0.184716806,-0.134383891,0.024545106,0.036327044,0.014045169,-0.003178645,-0.131031523,-0.176064111,-0.059963592,-0.133046796,-0.180260079,-0.037423269,-0.221290132,-0.233405169,-0.145260716,-0.146116242,-0.190235973,-0.081485606,-0.088546884,-0.179284288,-0.047572587,-0.056992199,-0.139374786,-0.071155498,-0.045866544,-0.137463072,-0.064015714,0.084677504,-0.143627606,-0.22087201,-0.02280104,-0.130373381,-0.083064396,-0.100363659,-0.151012321,-0.040803136,-0.012327904,-0.144423223,-0.074394342,-0.025833323,-0.138085331,-0.061646717,0.130200952,-0.111446252,-0.221154351,0.033473602,-0.127152175,-0.088258144,-0.090354851,-0.148008611,-0.062421723,-0.244941686,-0.255151324,-0.074848008,-0.233040026,-0.253994868,-0.126341143,-0.041857769,-0.213551993,-0.341923111,-0.240053042,-0.243489603,-0.22109899,-0.215293891,-0.24676613,0.001999389,0.264699899
TCGA-86-7711-01A,-0.287349682,-0.192332936,-0.220287939,-0.28551778,-0.213556059,-0.152920729,-0.042594629,-0.062334185,-0.007086482,0.037379056,-0.007834501,0.194213139,-0.093007883,-0.132355877,-0.187220595,0.007113212,0.072138587,-0.043867738,0.015993287,0.103017157,-0.019873701,-0.012501839,-0.031499093,0.06510505,-0.026361268,-0.166158477,0.2892936,-0.050778219,-0.058004491,-0.085761572,-0.093913472,0.087414074,0.087763438,-0.022403887,-0.045907517,-0.064514154,-0.026163946,-0.056498549,-0.07672926,-0.062140472,-0.135894005,-0.191630454,-0.025451388,-0.063134202,-0.088209501,0.002493179,-0.033461687,-0.077580698,-0.005681967,-0.176038723,-0.06993874,-0.008733195,-0.168703939,-0.063367828,0.117418874,-0.124281529,-0.228741061,0.058739679,-0.138581032,-0.087782458,-0.06969605,-0.183007608,-0.069286641,0.048150467,-0.180815001,-0.100204108,0.015284119,-0.165031625,-0.087397078,0.057506746,-0.050329796,-0.248692141,0.081608822,-0.148524381,-0.113104581,-0.014444617,-0.199606182,-0.083247806,-0.265715665,-0.052231919,0.013802104,-0.266199188,-0.047315247,-0.033649514,-0.031561622,-0.234752546,-0.35662579,-0.175864749,-0.015635364,-0.095942324,-0.278227759,-0.127235634,0.050778491,0.154312322
TCGA-86-8359-01A,-0.13875257,-0.165877586,-0.20343925,-0.122719541,-0.103713609,-0.151342438,-0.03138282,-0.014410022,0.021799795,0.049233133,-0.066760744,0.100175794,-0.090168668,-0.269195706,-0.182852356,-0.143153403,-0.068690176,0.078246477,-0.095888407,-0.039078357,0.097332501,0.05143596,-0.080996501,-0.094840875,-0.053002797,-0.200095552,0.275057068,-0.188306232,-0.061868208,0.093046264,0.001009095,0.014582715,-0.003927105,-0.218183913,-0.118004123,0.018403391,-0.216107944,-0.114729668,0.009524563,-0.195315377,-0.158863069,-0.128320821,-0.211205499,-0.123361249,-0.019331936,-0.233058458,-0.123028081,-0.010598325,-0.043577383,-0.066896849,-0.067226801,-0.038637373,-0.060206361,-0.056404166,0.00866225,-0.121611957,-0.202020871,-0.031610945,-0.070826507,-0.074615237,-0.072787824,-0.049632359,-0.066479419,-0.06371671,-0.067284253,-0.074230421,-0.066840665,-0.058589033,-0.06449434,0.024446071,-0.115539132,-0.22006533,-0.029279409,-0.073239417,-0.08620572,-0.140716121,-0.060945434,-0.088510983,-0.132762718,-0.043477099,-0.071911854,-0.128317619,-0.054480939,-0.095889237,-0.071441648,-0.178725782,-0.300957302,-0.070581963,-0.08304055,-0.20039345,-0.126740559,-0.053270902,0.012038133,-0.175695303
TCGA-86-8672-01A,-0.121608726,-0.13453059,-0.233267249,-0.112325095,-0.139729268,-0.163090829,-0.060388269,-0.037419787,0.020228799,-0.006585061,-0.05990887,0.128493718,-0.066033892,-0.152190768,-0.218051438,-0.100695004,-0.007839705,0.064623452,-0.089849018,0.02109989,0.060983276,0.106146705,-0.018187355,-0.059616374,0.016705377,-0.173421142,0.261283,-0.155802027,-0.038309585,0.037086391,0.055607081,-0.052093167,0.004961583,-0.024962369,-0.084748626,-0.032100669,-0.030762625,-0.085691393,-0.052033747,-0.063608813,-0.099662771,-0.139313723,-0.035008246,-0.089310554,-0.051674258,-0.007589083,-0.089573784,-0.036375814,-0.046496946,-0.073748426,-0.08738571,-0.035727997,-0.075318504,-0.071775572,-0.039768051,-0.118501929,-0.206807319,-0.061096192,-0.077202941,-0.08107466,-0.075198857,-0.078998797,-0.083969467,-0.027713939,-0.093056924,-0.090143735,-0.029081379,-0.081784022,-0.075261602,0.052099998,-0.102416,-0.214401785,-0.001666432,-0.09758896,-0.087919378,-0.053457603,-0.087925311,-0.102794124,-0.133066194,-0.127597588,-0.09381287,-0.135850687,-0.138648464,-0.11806056,-0.054739359,-0.178185662,-0.322511123,-0.108783209,-0.134498209,-0.223570959,-0.119484421,-0.128501636,0.020060686,0.038948507
TCGA-86-A4P7-01A,-0.151501427,-0.168406362,-0.27608879,-0.141199072,-0.093896605,-0.176639014,-0.000687768,-0.025063605,0.004519246,-0.019229161,-0.01347848,0.148697428,-0.054152718,-0.211088381,-0.158233936,-0.020284835,0.001154353,-0.081442276,-0.023806832,-0.003092942,-0.062216537,-0.134498043,-0.043260188,0.089070424,-0.025232292,-0.241085016,0.29979094,-0.178075352,-0.03519419,-0.111692537,-0.062033693,-0.06188341,-0.068657138,-0.070641907,0.016484862,-0.046062179,-0.076419712,0.017741023,-0.066044031,-0.115610723,-0.084319692,-0.133226715,-0.077908127,0.018934016,-0.026410108,-0.074420072,-0.011072924,-0.020464407,-0.040605997,-0.086171483,-0.094092499,-0.011115451,-0.061635011,-0.073390835,0.038233255,-0.132209409,-0.244161714,0.011716149,-0.092537187,-0.118851083,-0.043174911,-0.062159285,-0.102436173,0.001162673,-0.077838273,-0.147649679,-0.01514311,-0.070220137,-0.121462986,0.063961688,-0.107671563,-0.25021526,0.033488131,-0.087556808,-0.16269325,-0.08208871,-0.079648507,-0.133325095,-0.103310759,-0.011616754,-0.092417667,-0.100159714,-0.026718142,-0.137393563,-0.059667369,-0.200477543,-0.349109664,-0.062855308,-0.093921062,-0.054291222,-0.116010458,-0.002194182,0.045061235,0.098592162
TCGA-91-6828-01A,-0.096170527,-0.150383503,-0.224209673,-0.119264977,-0.153079952,-0.143578768,0.002816279,-0.010543913,-0.020390521,0.209317972,-0.044794733,0.160821185,-0.038420066,-0.251695216,-0.188878347,-0.181801742,-0.022278725,-0.015802239,-0.127312109,-0.030750864,-0.004370958,-0.126484041,0.105635908,0.016528889,-0.416541469,-0.167947761,0.262013031,-0.103161742,0.077374702,-0.050080371,-0.015515624,-0.048977114,-0.030157002,-0.285990439,-0.2267326,-0.047550396,-0.295478061,-0.229293456,-0.048967512,-0.143044717,-0.19642257,-0.140119713,-0.285106582,-0.223865729,-0.053185236,-0.248728257,-0.244965334,-0.04259052,-0.042000536,-0.092656631,-0.073922365,-0.027190755,-0.084834774,-0.08914366,-0.008799844,-0.102237871,-0.216073931,-0.017311608,-0.077129011,-0.072472452,-0.065009991,-0.085692896,-0.080930202,-0.050946805,-0.111731237,-0.105508494,-0.064403376,-0.099112041,-0.087277908,-0.052058704,-0.099368971,-0.217498314,-0.01856126,-0.086601632,-0.100227997,-0.043939714,-0.110193302,-0.081736252,-0.169077103,-0.039774363,-0.089932406,-0.175791577,-0.044153644,-0.136208874,-0.04426301,-0.132239974,-0.310601347,-0.035456323,-0.014506505,-0.239522401,-0.181115852,-0.066629171,0.01640503,0.209609631
TCGA-91-8497-01A,-0.173807455,-0.169974316,-0.199188278,-0.182005917,-0.085697694,-0.128939327,0.011791441,0.034785055,-0.010956576,-0.162857706,0.016233005,0.101916461,-0.030135959,-0.245431472,-0.29214633,-0.29295766,-0.195073795,0.073376514,-0.250178796,-0.182468515,0.097878471,-0.113833719,-0.195209863,-0.04700586,-0.397827684,-0.13821404,0.263529554,-0.270126736,-0.187122826,0.046624914,0.082179435,-0.017522261,-0.064836058,-0.277492747,-0.269216576,-0.030577371,-0.294712808,-0.273811992,-0.028906376,-0.304905514,-0.30236716,-0.153378586,-0.28465019,-0.286984243,-0.066024898,-0.283657678,-0.284362343,-0.061149524,0.065565574,-0.013686755,-0.079554756,0.085958039,0.022634189,-0.10049853,0.107661567,-0.049362334,-0.211578735,0.112973729,-0.020449399,-0.049118324,0.031296235,-0.008413403,-0.062973594,0.111935336,-0.038464668,-0.086716625,0.10225095,-0.035620047,-0.09406384,0.105916789,-0.057875094,-0.178481268,0.110040288,-0.025312424,-0.080779308,0.017423739,-0.010563425,-0.092079196,-0.169649642,-0.18845899,-0.141168084,-0.145526949,-0.201202383,-0.103563144,-0.103447029,-0.137810674,-0.276983871,-0.173489125,-0.171300242,-0.304387558,-0.084925738,-0.186933967,-0.003437515,0.193912141
TCGA-97-8174-01A,-0.116984321,-0.242133147,-0.240655838,-0.066817669,-0.239245667,-0.143046627,-0.025899015,0.00449125,0.011514921,-0.089109891,0.018584828,0.112252699,-0.048663087,-0.220005173,-0.312601157,-0.335485448,-0.088558158,-0.067768953,-0.233930497,-0.07792208,-0.107451027,-0.295631465,-0.065568165,0.041796454,-0.34887552,-0.130783067,0.228548508,-0.160786181,-0.097025057,-0.075439455,-0.046958417,0.004651474,-0.028352741,-0.355708575,-0.290763054,0.004434347,-0.345406925,-0.304838803,-0.000707175,-0.25052976,-0.253501354,-0.118238425,-0.354233791,-0.304979565,-0.054214124,-0.317669736,-0.316387267,0.016607091,0.101564279,-0.131811883,-0.073838769,0.094554251,-0.121673853,-0.085814196,0.094424964,-0.13879067,-0.188377514,0.114290597,-0.126644068,-0.104922991,0.070295177,-0.09845781,-0.082665579,0.044147983,-0.072213226,-0.072895095,0.046097182,-0.081427572,-0.068923268,0.148023164,-0.076791411,-0.171907862,0.050143869,-0.097093119,-0.078315505,-0.006098428,-0.094586281,-0.032848121,-0.089243783,-0.202186964,-0.081537404,-0.094936303,-0.193757243,-0.098494585,-0.053458001,-0.144263587,-0.242849098,-0.122493147,-0.206643832,-0.254921598,-0.056037289,-0.192692555,-0.024861875,0.326285575
TCGA-99-7458-01A,-0.076582122,-0.097683731,-0.169333665,-0.062184201,-0.035592498,-0.110503169,0.042143359,0.002390461,0.028369036,-0.000899683,0.061207144,0.151928591,-0.022378211,-0.219351556,-0.249616396,-0.046970972,-0.067657468,-0.063003998,-0.076031918,-0.075520734,-0.066720035,-0.028549769,-0.040625166,0.002639743,-0.055037653,-0.174987521,0.27773733,-0.16741773,0.014742998,-0.06309209,-0.031643798,-0.031076555,0.003480676,-0.082322845,-0.120225343,-0.084248784,-0.0849336,-0.118722243,-0.0864274,-0.138462684,-0.161998078,-0.123266859,-0.10551591,-0.133425832,-0.114445502,-0.085128898,-0.12092844,-0.046924841,0.015904585,0.008185923,-0.087805129,0.028187344,0.003927427,-0.061264966,-0.023021268,-0.042729632,-0.167749812,0.04243992,-0.0588087,-0.090095578,-0.057593366,0.01700571,-0.078461876,0.012251669,-0.030975102,-0.089318806,0.014294873,-0.034758878,-0.065579641,0.040760755,-0.026386848,-0.168119304,0.052120735,-0.02791191,-0.085797201,0.000384431,-0.037717776,-0.073355313,-0.104220496,-0.043008752,-0.093327302,-0.125478201,-0.067855384,-0.095605956,-0.08135857,-0.131977963,-0.240738302,-0.091427927,-0.105713015,-0.232861169,-0.075239089,-0.048160905,-0.006253493,0.240822945
TCGA-99-8033-01A,-0.257517083,-0.297534375,-0.251492338,-0.255471913,-0.264068069,-0.157543546,-0.025181807,0.032033964,-0.034781769,-0.203963472,0.125546697,0.12687796,-0.059778452,-0.243973381,-0.317860737,-0.371890108,-0.197603096,-0.08248263,-0.376834228,-0.100748893,-0.140718298,-0.395320167,-0.210864379,0.104741567,-0.443582687,-0.127751465,0.237453721,-0.233377297,-0.208147147,-0.019850675,0.083395295,-0.074009349,0.0587579,-0.4119742,-0.307153584,-0.087879012,-0.418557537,-0.276918799,-0.051899603,-0.32738867,-0.276592098,-0.129187657,-0.402325905,-0.32392527,-0.038564471,-0.413338712,-0.326302514,0.05005962,-0.049046237,-0.005312679,-0.053192562,-0.026619375,0.020523617,0.00617661,0.075062973,0.030233302,-0.118897747,0.007269377,-0.090914264,0.023256768,-0.029239922,-0.03073982,-0.055913222,0.024258699,-0.006935652,-0.066346946,-0.003413555,0.026714524,-0.051514499,0.078844404,-0.027048497,-0.205420402,0.057554322,-0.017289101,-0.013752373,0.114870715,-0.093356698,-0.070254691,-0.183165818,-0.260827973,-0.132216518,-0.169144065,-0.230338185,-0.105813575,-0.049022467,-0.107106121,-0.153926868,-0.195897234,-0.173868287,-0.203995587,-0.130840521,-0.271776014,-0.034510777,0.377418279
TCGA-MP-A4T7-01A,-0.157899149,-0.142006121,-0.197636231,-0.154724365,-0.110693015,-0.141864107,-0.015812946,-0.018086957,-0.001233236,-0.007067175,-0.03181455,0.126586839,-0.06810221,-0.234252825,-0.177720894,-0.095962523,-0.054026104,-0.021218105,-0.101996126,-0.036696199,-0.014500675,-0.064147647,-0.02378825,0.002177173,0.013996992,-0.200273987,0.269830432,-0.174923787,-0.062480358,-0.009321904,-0.036163992,-0.029742577,-0.03813138,-0.141928315,-0.098518524,-0.045822474,-0.136558899,-0.09973836,-0.067070212,-0.133884353,-0.118592351,-0.151543267,-0.121910053,-0.100723123,-0.059266403,-0.123702847,-0.106367266,-0.042550607,-0.039576711,-0.074328492,-0.095950575,-0.020462336,-0.07566218,-0.075946585,0.07724884,-0.128578142,-0.222632715,0.013863922,-0.087952536,-0.105207532,-0.072226347,-0.054863704,-0.081234714,0.004062998,-0.076600039,-0.082830956,-0.035234357,-0.066286214,-0.079075912,0.070941816,-0.116926662,-0.208657749,0.032697478,-0.07364154,-0.129843843,-0.101094436,-0.077337762,-0.087816249,-0.098280249,-0.038149808,-0.101353693,-0.096782805,-0.041653587,-0.139694587,-0.069043547,-0.173134881,-0.33250259,-0.035556925,-0.113964997,-0.224396433,-0.145093931,-0.041578626,0.033890866,-0.112371666
TCGA-MP-A4TA-01A,-0.184326052,-0.258599175,-0.21386149,-0.153651908,-0.183119111,-0.144062855,-0.033664886,-0.020148554,0.006485067,-0.103268254,-0.028160152,0.142025418,-0.078396529,-0.252925076,-0.173499292,-0.066575049,-0.047468808,-0.020731383,-0.058774598,-0.059523915,-0.036011202,-0.044914862,-0.078392576,0.040021182,-0.049110139,-0.263615786,0.318468963,-0.165782035,-0.054139939,-0.052041162,-0.042972378,-0.051222112,-0.01943256,-0.133353261,-0.103191132,-0.041021982,-0.13229166,-0.106757121,-0.053341801,-0.15041701,-0.116457775,-0.155380755,-0.130525283,-0.11329051,-0.06258383,-0.121376642,-0.100509456,-0.044212911,-0.040279092,-0.084547346,-0.082397541,-0.023962395,-0.073672555,-0.058681384,0.063645104,-0.109248183,-0.240971683,-0.040579076,-0.102547809,-0.085431604,-0.071611529,-0.107297163,-0.087443326,-0.057973361,-0.088563372,-0.095668146,-0.045586784,-0.081727915,-0.062123868,0.066706631,-0.097366227,-0.237446073,-0.01222931,-0.085281702,-0.115413364,-0.099479102,-0.101740199,-0.095647293,-0.172461731,-0.10704498,-0.069286958,-0.15843017,-0.112969821,-0.110449369,-0.04789529,-0.167173555,-0.348432209,-0.142774702,-0.109418679,-0.145974729,-0.154621972,-0.108121235,0.01687808,0.247122665
TCGA-MP-A4TC-01A,-0.139758844,-0.151882994,-0.212457887,-0.10160516,-0.05913857,-0.131011806,0.00187831,-0.061769308,0.000274628,-0.04539667,0.025436267,0.131790991,-0.041392277,-0.231303894,-0.207288582,-0.138814919,-0.078632517,-0.054919095,-0.142961688,-0.048564115,-0.050865894,-0.152141875,-0.171270734,0.057000635,-0.339593678,-0.184270746,0.273892731,-0.027107877,-0.127504075,-0.063696826,-0.020943012,-0.016075494,-0.019823228,-0.233781587,-0.21817789,-0.089420365,-0.232789178,-0.218309293,-0.087241534,-0.239450254,-0.231679129,-0.139007309,-0.238126069,-0.221286195,-0.096026393,-0.212994712,-0.214785303,-0.080303593,0.007704677,-0.027385557,-0.060910709,0.018325743,-0.016389348,-0.05717768,0.037329029,-0.081833722,-0.215441055,0.067422651,-0.030652857,-0.064673238,-0.031170584,-0.031298632,-0.076476176,0.037281287,-0.043744039,-0.079835355,0.011064186,-0.030764653,-0.077975502,0.049954976,-0.065755589,-0.224318387,0.077452738,-0.042544162,-0.081703646,-0.008400587,-0.043537382,-0.083155565,-0.135585011,-0.087896438,-0.083458654,-0.129731761,-0.088348901,-0.144751438,-0.069201283,-0.16506821,-0.3471081,-0.092722008,-0.08946486,-0.20859103,-0.13946511,-0.090035365,0.045845013,0.230236549
